,0,1_x,1_y,1,Centrality,id,name,ml_target,Centrality_std
15503,SomeoneWeird,0.000107331,0.000103673,0.16782801,0.168039014,18076,SomeoneWeird,0,-0.836500646
716,ivosequeros,5.37E-05,0,0.16797719,0.168030856,381,ivosequeros,1,-0.836666301
14458,RimoChan,5.37E-05,0,0.16797719,0.168030856,14387,RimoChan,1,-0.836666301
18041,MrTriskin,5.37E-05,0,0.16797719,0.168030856,14585,MrTriskin,1,-0.836666301
6369,adamrushuk,5.37E-05,0,0.167964208,0.168017873,3188,adamrushuk,0,-0.836929932
12293,igor-alexandrov,0.000107331,3.27E-07,0.167902567,0.168010225,10047,igor-alexandrov,0,-0.837085231
11256,peterarmstrong,5.37E-05,0,0.167941493,0.167995158,9223,peterarmstrong,0,-0.837391188
16191,tangweikun,5.37E-05,0,0.167935004,0.167988669,4828,tangweikun,0,-0.837522953
13160,ShawnLixx,0.000107331,8.08E-07,0.167876627,0.167984766,11552,ShawnLixx,1,-0.837602222
12741,himyfairy,5.37E-05,0,0.167912297,0.167965962,10860,himyfairy,0,-0.837984049
16070,pingjiang,5.37E-05,0,0.167912297,0.167965962,25423,pingjiang,0,-0.837984049
16071,jiehu5114,5.37E-05,0,0.167912297,0.167965962,6517,jiehu5114,0,-0.837984049
16072,menq,5.37E-05,0,0.167912297,0.167965962,11645,menq,0,-0.837984049
7575,slinlee,5.37E-05,0,0.167909053,0.167962719,33452,slinlee,0,-0.83804991
14356,cliffhall,5.37E-05,0,0.16790581,0.167959476,14256,cliffhall,0,-0.838115768
14911,ItsJonQ,5.37E-05,0,0.16790581,0.167959476,5812,ItsJonQ,0,-0.838115768
9644,brant-hwang,5.37E-05,0,0.167896081,0.167949747,3465,brant-hwang,0,-0.838313327
7327,moshest,5.37E-05,0,0.167879869,0.167933534,28738,moshest,0,-0.838642542
5293,kirrg001,5.37E-05,0,0.167853935,0.167907601,36943,kirrg001,0,-0.839169153
2427,RafaelGSS,0.000107331,0.000310984,0.167485253,0.167903568,17101,RafaelGSS,0,-0.839251042
8123,clucasalcantara,5.37E-05,0,0.167834491,0.167888156,8351,clucasalcantara,0,-0.839564004
15502,Raqbit,5.37E-05,0,0.16782477,0.167878435,14591,Raqbit,0,-0.839761395
16290,shenAlexy,5.37E-05,0,0.167805332,0.167858997,25084,shenAlexy,0,-0.84015611
17244,sfikas,0.000107331,4.61E-07,0.167737334,0.167845126,23012,sfikas,1,-0.840437782
18402,NikolayIT,5.37E-05,0,0.167789137,0.167842802,30562,NikolayIT,0,-0.840484968
13351,theaccordance,5.37E-05,0,0.167756756,0.167810422,11912,theaccordance,0,-0.841142495
16260,ryanxcharles,5.37E-05,0,0.167756756,0.167810422,28388,ryanxcharles,0,-0.841142495
8667,SoyGoodPeople,5.37E-05,0,0.167747045,0.16780071,25258,SoyGoodPeople,0,-0.841339704
7099,Wentaobi,5.37E-05,0,0.167737334,0.167790999,705,Wentaobi,1,-0.84153689
4546,evancohen,0.000107331,7.75E-07,0.167656456,0.167764562,8332,evancohen,0,-0.842073735
7849,cbbfcd,5.37E-05,0,0.167692033,0.167745698,11388,cbbfcd,0,-0.842456788
18394,elegans18,5.37E-05,0,0.16764029,0.167693955,30222,elegans18,0,-0.843507493
14912,heera,5.37E-05,0,0.167633825,0.16768749,15469,heera,0,-0.843638785
15365,nosahama,5.37E-05,0,0.167633825,0.16768749,16768,nosahama,0,-0.843638785
6566,diogomachado,5.37E-05,0,0.16759181,0.167645476,3417,diogomachado,0,-0.844491939
12743,srxboys,5.37E-05,0,0.167578887,0.167632552,10867,srxboys,0,-0.844754362
13395,adis-io,5.37E-05,0,0.167562736,0.167616401,11986,adis-io,0,-0.845082334
17778,sriraman,5.37E-05,0,0.167523985,0.167577651,25349,sriraman,0,-0.845869208
6360,nandoquintana,5.37E-05,0,0.16748848,0.167542145,3165,nandoquintana,0,-0.84659019
7086,mythrex,5.37E-05,0,0.167475573,0.167529238,3936,mythrex,0,-0.846852289
16644,avinisilva,5.37E-05,0,0.167475573,0.167529238,20781,avinisilva,0,-0.846852289
17012,mathnogueira,5.37E-05,0,0.167475573,0.167529238,22319,mathnogueira,0,-0.846852289
17954,odahcam,5.37E-05,0,0.167475573,0.167529238,26562,odahcam,0,-0.846852289
16504,blighli,0.000107331,0.000103673,0.167298299,0.167509302,22249,blighli,0,-0.84725711
12685,chnbohwr,5.37E-05,0,0.167449764,0.167503429,26726,chnbohwr,0,-0.847376367
6300,Liqiankun,5.37E-05,0,0.167398171,0.167451836,13646,Liqiankun,0,-0.848424038
6625,Lcch,5.37E-05,0,0.167340166,0.167393831,9112,Lcch,0,-0.849601897
14994,ignu,5.37E-05,0,0.167327282,0.167380947,29515,ignu,0,-0.849863532
4220,bwang29,5.37E-05,0,0.16728864,0.167342305,5834,bwang29,0,-0.850648197
11681,MXWXZ,5.37E-05,0,0.16728864,0.167342305,27348,MXWXZ,0,-0.850648197
17860,isa,0.000107331,2.02E-06,0.16722106,0.167330407,37270,isa,0,-0.850889805
5053,OlivierJM,0.000160996,7.93E-06,0.167150321,0.167319248,2212,OlivierJM,0,-0.851116413
16475,aautem,5.37E-05,0,0.167243581,0.167297246,20115,aautem,0,-0.851563181
18076,Joannis,5.37E-05,0,0.167243581,0.167297246,35678,Joannis,0,-0.851563181
7692,greenlaw110,5.37E-05,0,0.167240363,0.167294029,13176,greenlaw110,0,-0.851628519
13101,calvinchankf,5.37E-05,0,0.167224277,0.167277943,20036,calvinchankf,0,-0.851955167
13102,shivaylamba,5.37E-05,0,0.167224277,0.167277943,13989,shivaylamba,0,-0.851955167
7891,rsnemmen,5.37E-05,0,0.167217844,0.167271509,25289,rsnemmen,1,-0.852085808
15381,hypergravity,5.37E-05,0,0.167217844,0.167271509,32209,hypergravity,1,-0.852085808
11818,BockSong,5.37E-05,0,0.167188899,0.167242564,18741,BockSong,1,-0.852673571
2236,ckeyer,5.37E-05,0,0.167185683,0.167239349,1120,ckeyer,0,-0.852738866
570,kevanantha,5.37E-05,0,0.167176038,0.167229703,29979,kevanantha,0,-0.852934734
571,grikomsn,5.37E-05,0,0.167176038,0.167229703,9102,grikomsn,0,-0.852934734
576,antonybudianto,5.37E-05,0,0.167176038,0.167229703,893,antonybudianto,0,-0.852934734
579,iwgx,5.37E-05,0,0.167176038,0.167229703,24729,iwgx,0,-0.852934734
581,andriawan,5.37E-05,0,0.167176038,0.167229703,3597,andriawan,0,-0.852934734
584,fardhanardhi,5.37E-05,0,0.167176038,0.167229703,25225,fardhanardhi,0,-0.852934734
9852,alivxlive,5.37E-05,0,0.16715675,0.167210415,30034,alivxlive,0,-0.853326403
17645,SametDEDE,5.37E-05,0,0.16714068,0.167194345,29408,SametDEDE,0,-0.853652724
7558,bassdeveloper,5.37E-05,0,0.167105336,0.167159002,17985,bassdeveloper,0,-0.854370411
7559,nfriedly,5.37E-05,0,0.167105336,0.167159002,26431,nfriedly,0,-0.854370411
14663,SilverJun,0.000160996,0.000104387,0.166877572,0.167142955,15515,SilverJun,0,-0.854696254
16374,AndrewHazelden,5.37E-05,0,0.167031486,0.167085151,3001,AndrewHazelden,0,-0.855870048
10270,shubs,5.37E-05,0,0.167025067,0.167078732,36947,shubs,0,-0.856000389
11500,huangyuyao,5.37E-05,0,0.167025067,0.167078732,8684,huangyuyao,1,-0.856000389
15092,bigtiger02,5.37E-05,0,0.167018649,0.167072314,17020,bigtiger02,0,-0.856130719
15154,nightsnack,0.000107331,7.33E-07,0.166964113,0.167072177,30605,nightsnack,0,-0.856133506
13919,tanb,5.37E-05,0,0.166996189,0.167049854,20140,tanb,0,-0.856586798
9696,Timtech4u,5.37E-05,0,0.166877572,0.166931237,6705,Timtech4u,0,-0.85899546
12167,aminukano585,5.37E-05,0,0.166877572,0.166931237,10147,aminukano585,0,-0.85899546
10453,katotetsuro,0.000107331,3.56E-07,0.166807123,0.16691481,29248,katotetsuro,0,-0.859329042
5274,rhaamo,5.37E-05,0,0.16684234,0.166896005,27095,rhaamo,0,-0.859710889
1603,michael-hartmann,5.37E-05,0,0.166835936,0.166889601,32432,michael-hartmann,1,-0.859840935
9453,Hc747,5.37E-05,0,0.166800722,0.166854387,6375,Hc747,0,-0.860556007
1133,Neo-Zhixing,0.000107331,7.89E-07,0.166685578,0.166793698,598,Neo-Zhixing,0,-0.861788378
1822,solkiim,0.000107331,0.000103673,0.16648446,0.166695464,969,solkiim,1,-0.863783144
237,codeandrew,5.37E-05,0,0.166624873,0.166678538,23733,codeandrew,0,-0.864126845
15701,coderberry,5.37E-05,0,0.166624873,0.166678538,17767,coderberry,0,-0.864126845
7949,daxeel,0.000107331,1.01E-05,0.166554637,0.166672038,4750,daxeel,0,-0.86425883
11090,StephenMayeux,5.37E-05,0,0.166615292,0.166668957,8300,StephenMayeux,0,-0.864321402
13378,Tifancy,5.37E-05,0,0.166612098,0.166665763,21505,Tifancy,0,-0.864386249
11177,kaoru,5.37E-05,0,0.166599325,0.166652991,12982,kaoru,0,-0.864645613
10256,StefanL19,5.37E-05,0,0.166567403,0.166621068,35611,StefanL19,1,-0.865293848
14589,reeseyuan,5.37E-05,0,0.166554637,0.166608302,25232,reeseyuan,1,-0.865553073
7969,pitzcarraldo,5.37E-05,0,0.166535492,0.166589157,33706,pitzcarraldo,0,-0.865941836
10959,erossignon,0.000107331,1.17E-06,0.166474895,0.166583399,32458,erossignon,0,-0.86605876
4597,moleike,5.37E-05,0,0.166522731,0.166576396,2017,moleike,0,-0.866200961
6991,hp-huang-tw,5.37E-05,0,0.166522731,0.166576396,3845,hp-huang-tw,0,-0.866200961
13731,liufengyun,0.000160996,0.000104058,0.166287007,0.166552061,23906,liufengyun,0,-0.866695113
16541,leordev,5.37E-05,0,0.166487649,0.166541314,20382,leordev,0,-0.866913351
8073,jvyyuie,5.37E-05,0,0.166465331,0.166518997,4895,jvyyuie,0,-0.867366534
18124,ilvsx,5.37E-05,0,0.166465331,0.166518997,18908,ilvsx,0,-0.867366534
14032,jhonnymichel,5.37E-05,0,0.166446207,0.166499872,13670,jhonnymichel,0,-0.86775488
17943,devmount,5.37E-05,0,0.166430273,0.166483939,26499,devmount,0,-0.868078434
13718,robbrit,5.37E-05,0,0.166427087,0.166480752,18243,robbrit,0,-0.868143137
1808,nicroto,0.000321992,0.000314204,0.165811231,0.166447427,11922,nicroto,0,-0.86881984
4387,datbayev,0.000107331,4.37E-07,0.166325188,0.166432955,1829,datbayev,0,-0.869113723
16943,jetaimefrc,5.37E-05,0,0.166376122,0.166429787,21972,jetaimefrc,0,-0.869178052
18505,thaycacac,5.37E-05,0,0.166376122,0.166429787,28789,thaycacac,0,-0.869178052
14605,kenrube,5.37E-05,0,0.166363385,0.166417051,14649,kenrube,0,-0.869436682
18268,impworks,5.37E-05,0,0.166363385,0.166417051,29306,impworks,0,-0.869436682
9424,jigsawye,5.37E-05,0,0.166360201,0.166413867,6327,jigsawye,0,-0.869501333
18520,darkbtf,5.37E-05,0,0.166360201,0.166413867,34371,darkbtf,0,-0.869501333
4264,kookxiang,5.37E-05,0,0.166334735,0.166388401,36758,kookxiang,0,-0.870018454
1267,fmvilas,5.37E-05,0,0.166331553,0.166385218,11685,fmvilas,0,-0.870083083
7269,mattmazzola,5.37E-05,0,0.166280646,0.166334311,35123,mattmazzola,0,-0.87111681
11794,moueza,5.37E-05,0,0.166252024,0.16630569,32696,moueza,0,-0.871698004
14220,carloscabo,5.37E-05,0,0.166239307,0.166292972,36874,carloscabo,0,-0.871956248
16302,ahawkins,5.37E-05,0,0.166232949,0.166286614,37348,ahawkins,0,-0.872085355
5614,quanshengwu,0.000160996,0.000104071,0.166017066,0.166282133,10041,quanshengwu,0,-0.872176349
16548,octalmage,0.000107331,0.000207334,0.165963183,0.166277848,25451,octalmage,0,-0.872263365
6204,fakedrake,5.37E-05,0,0.166223413,0.166277078,18861,fakedrake,0,-0.872278997
10347,FaisalAbid,0.000107331,2.20E-06,0.166163043,0.166272579,7502,FaisalAbid,0,-0.87237037
16428,rmm5t,5.37E-05,0,0.166175749,0.166229414,9722,rmm5t,0,-0.873246876
6944,amlun,5.37E-05,0,0.166115414,0.166169079,3799,amlun,0,-0.874472059
18146,IceDcap,5.37E-05,0,0.166115414,0.166169079,37290,IceDcap,0,-0.874472059
10684,mingzhaochina,5.37E-05,0,0.166055122,0.166108788,7963,mingzhaochina,1,-0.875696352
14417,baobaobaobaobao,5.37E-05,0,0.166055122,0.166108788,37585,baobaobaobaobao,1,-0.875696352
16386,SHERlocked93,5.37E-05,0,0.166001215,0.16605488,9330,SHERlocked93,0,-0.876791019
14918,KevinPayravi,5.37E-05,0,0.165972689,0.166026355,15476,KevinPayravi,0,-0.877370261
3967,kassadin,5.37E-05,0,0.165966352,0.166020017,1519,kassadin,0,-0.877498955
8692,GyuminLee,5.37E-05,0,0.165966352,0.166020017,7533,GyuminLee,1,-0.877498955
15943,LiarOnce,5.37E-05,0,0.165966352,0.166020017,18601,LiarOnce,0,-0.877498955
18203,kakadiadarpan,5.37E-05,0,0.165922002,0.165975667,31279,kakadiadarpan,0,-0.878399534
8487,Hungrated,0.000160996,0.00020734,0.165605906,0.165974242,35087,Hungrated,0,-0.878428477
6354,Cheedoong,5.37E-05,0,0.165912502,0.165966167,3163,Cheedoong,0,-0.878592452
16265,diegohaz,5.37E-05,0,0.165912502,0.165966167,27824,diegohaz,0,-0.878592452
5559,thylaco1eo,5.37E-05,0,0.165890338,0.165944003,2527,thylaco1eo,1,-0.87904251
14462,Danushka96,0.000107331,2.49E-06,0.165823883,0.165933702,30737,Danushka96,0,-0.879251699
12172,marcofugaro,5.37E-05,0,0.165817557,0.165871222,29128,marcofugaro,0,-0.880520424
12173,idettman,5.37E-05,0,0.165817557,0.165871222,36747,idettman,0,-0.880520424
10565,paul-phan,5.37E-05,0,0.165782771,0.165836436,7796,paul-phan,0,-0.881226794
18194,tienpham94,5.37E-05,0,0.165782771,0.165836436,31816,tienpham94,0,-0.881226794
7224,WilsonLiu95,5.37E-05,0,0.165766964,0.16582063,4052,WilsonLiu95,0,-0.881547773
4830,andkon,5.37E-05,0,0.165763803,0.165817469,21356,andkon,1,-0.881611962
15497,MrNickell,0.000214661,6.03E-07,0.165583824,0.165799089,33567,MrNickell,0,-0.881985191
8532,caio-ribeiro-pereira,0.000107331,6.45E-07,0.165665871,0.165773847,28639,caio-ribeiro-pereira,0,-0.882497743
4078,shencang,5.37E-05,0,0.165716402,0.165770068,1604,shencang,1,-0.882574496
16985,pangguoming,5.37E-05,0,0.16569745,0.165751115,22165,pangguoming,0,-0.882959355
18218,KumarAbhirup,5.37E-05,0,0.165684817,0.165738482,28826,KumarAbhirup,0,-0.88321588
16296,sundway,5.37E-05,0,0.165643774,0.165697439,32996,sundway,0,-0.884049313
14160,jamesseanwright,5.37E-05,0,0.165640617,0.165694283,14726,jamesseanwright,0,-0.884113406
12195,LiinNs,0.000107331,0.000103673,0.165476654,0.165687658,15609,LiinNs,0,-0.884247933
12915,laihaotao,5.37E-05,0,0.165596442,0.165650107,20449,laihaotao,0,-0.885010454
7947,Edward-Shaw,5.37E-05,0,0.165593287,0.165646952,12469,Edward-Shaw,0,-0.88507451
18181,Shimingli,5.37E-05,0,0.165593287,0.165646952,28354,Shimingli,0,-0.88507451
15198,chrisrijos,5.37E-05,0,0.165568055,0.165621721,37163,chrisrijos,0,-0.885586875
15631,bglassy,5.37E-05,0,0.165568055,0.165621721,17544,bglassy,0,-0.885586875
17616,byrantwithyou,5.37E-05,0,0.165561748,0.165615414,24413,byrantwithyou,0,-0.885714942
7542,bitmingw,5.37E-05,0,0.165549136,0.165602802,19074,bitmingw,0,-0.885971046
17342,Han-Ya-Jun,5.37E-05,0,0.165549136,0.165602802,23547,Han-Ya-Jun,0,-0.885971046
7453,codingdash,5.37E-05,0,0.165545984,0.165599649,20769,codingdash,0,-0.886035066
14343,bingqixuan,0.000107331,0.000103673,0.165375915,0.165586919,22434,bingqixuan,0,-0.88629357
17165,15331335,0.000107331,3.58E-07,0.165454607,0.165562296,29084,15331335,0,-0.886793567
7289,Alirezaies,0.000107331,1.45E-05,0.165432566,0.165554369,19038,Alirezaies,0,-0.886954545
6699,Oyaxira,5.37E-05,0,0.165473504,0.16552717,3524,Oyaxira,0,-0.887506852
8366,MarbilleJuntado,5.37E-05,0,0.165473504,0.16552717,23968,MarbilleJuntado,0,-0.887506852
12368,LawlietZe,5.37E-05,0,0.165473504,0.16552717,10175,LawlietZe,0,-0.887506852
13717,mawalu,5.37E-05,0,0.165470355,0.16552402,12739,mawalu,0,-0.887570813
9265,PikaboyZ,5.37E-05,0,0.165457756,0.165511422,842,PikaboyZ,0,-0.887826635
8877,ismailcaakir,5.37E-05,0,0.165429418,0.165483083,5691,ismailcaakir,0,-0.888402091
14460,ivantha,5.37E-05,0,0.165397941,0.165451607,23753,ivantha,0,-0.889041255
5440,thelostone-mc,5.37E-05,0,0.165328736,0.165382401,2456,thelostone-mc,0,-0.890446561
9842,GoodDeeds,5.37E-05,0,0.165325592,0.165379257,12190,GoodDeeds,1,-0.89051041
9843,Puneet2000,5.37E-05,0,0.165325592,0.165379257,36640,Puneet2000,1,-0.89051041
12558,PatrickLai7528,5.37E-05,0,0.165319303,0.165372969,36139,PatrickLai7528,0,-0.890638102
6728,lvtiendev,5.37E-05,0,0.165291012,0.165344677,20613,lvtiendev,0,-0.891212596
18364,QiuMM,5.37E-05,0,0.16524074,0.165294405,29817,QiuMM,1,-0.892233432
13653,daominhdam,5.37E-05,0,0.165206196,0.165259861,12581,daominhdam,0,-0.892934897
18273,michaelwittig,5.37E-05,0,0.165206196,0.165259861,29370,michaelwittig,0,-0.892934897
5976,b0nz,5.37E-05,0,0.165193638,0.165247303,23470,b0nz,0,-0.893189902
1974,ktaebum,5.37E-05,0,0.165174804,0.16522847,1053,ktaebum,1,-0.893572337
18490,Joonsun-Hwang,5.37E-05,0,0.165174804,0.16522847,32020,Joonsun-Hwang,1,-0.893572337
18612,chanhee13p,5.37E-05,0,0.165174804,0.16522847,26630,chanhee13p,1,-0.893572337
2223,CEOehis,5.37E-05,0,0.165155975,0.165209641,10706,CEOehis,0,-0.893954686
2225,jomadoye,5.37E-05,0,0.165155975,0.165209641,34341,jomadoye,0,-0.893954686
10669,PedramMarandi,5.37E-05,0,0.165130877,0.165184542,7938,PedramMarandi,0,-0.894464348
13204,coolfeel,5.37E-05,0,0.165099514,0.165153179,11606,coolfeel,1,-0.895101207
16383,markhalonen,5.37E-05,0,0.165068163,0.165121828,19799,markhalonen,0,-0.895737825
17262,eduardo-melo,5.37E-05,0,0.165068163,0.165121828,23095,eduardo-melo,0,-0.895737825
18450,caroolpmelo,5.37E-05,0,0.165068163,0.165121828,32528,caroolpmelo,0,-0.895737825
18230,cmilfont,5.37E-05,0,0.165065029,0.165118694,28943,cmilfont,0,-0.895801474
17653,mamat-rahmat,5.37E-05,0,0.165027425,0.16508109,24671,mamat-rahmat,0,-0.896565067
17921,mikqi,5.37E-05,0,0.165027425,0.16508109,26318,mikqi,0,-0.896565067
15514,ftrain,5.37E-05,0,0.165021159,0.165074825,17197,ftrain,0,-0.896692299
18521,loverajoel,5.37E-05,0,0.165021159,0.165074825,30248,loverajoel,0,-0.896692299
10558,arthursunbao,5.37E-05,0,0.165014894,0.165068559,12679,arthursunbao,0,-0.896819521
14499,jviriato,5.37E-05,0,0.164949139,0.165002804,25718,jviriato,0,-0.89815477
15951,AakashSudhakar,0.000107331,0.000103673,0.164789665,0.165000668,30315,AakashSudhakar,0,-0.898198136
12177,CliffordAnderson,5.37E-05,0,0.164849041,0.164902706,16607,CliffordAnderson,0,-0.900187389
12438,SEFI2,0.000107331,6.57E-07,0.164770923,0.164878911,28831,SEFI2,0,-0.900670572
16076,jesseokeya,5.37E-05,0,0.16480841,0.164862076,22814,jesseokeya,0,-0.901012437
15950,droxey,5.37E-05,0,0.164786541,0.164840206,30336,droxey,0,-0.901456525
6381,mashhoodr,5.37E-05,0,0.164780294,0.164833959,37500,mashhoodr,0,-0.901583385
9730,Orenoid,0.000107331,0.000103673,0.164621146,0.164832149,4138,Orenoid,0,-0.901620128
8243,connor11528,5.37E-05,0,0.164770923,0.164824589,5111,connor11528,0,-0.901773658
18248,kenessajr,5.37E-05,0,0.164770923,0.164824589,29095,kenessajr,0,-0.901773658
17627,sikaiyin,5.37E-05,0,0.164761554,0.16481522,25400,sikaiyin,1,-0.901963909
1291,kirkegaard,5.37E-05,0,0.164742819,0.164796485,699,kirkegaard,0,-0.902344347
13580,pauliusuza,5.37E-05,0,0.164742819,0.164796485,12411,pauliusuza,0,-0.902344347
15385,oliversong,5.37E-05,0,0.16472721,0.164780875,17112,oliversong,0,-0.902661312
6540,Hjyheart,0.000214661,0.000104675,0.164452971,0.164772307,3400,Hjyheart,0,-0.902835297
7285,jamiebrynes7,5.37E-05,0,0.164699121,0.164752786,4110,jamiebrynes7,1,-0.903231698
5383,swainshashwat,0.000107331,0.000103673,0.164515218,0.164726222,2437,swainshashwat,1,-0.903771128
8696,NeXTs,5.37E-05,0,0.164655446,0.164709111,12114,NeXTs,0,-0.904118578
5245,nkuzhengwt,0.000107331,1.00E-06,0.164593093,0.164701426,24676,nkuzhengwt,1,-0.904274637
7571,parrots,5.37E-05,0,0.164633617,0.164687282,4374,parrots,0,-0.904561842
15906,dongyi,5.37E-05,0,0.164633617,0.164687282,29880,dongyi,0,-0.904561842
13586,BuptStEve,5.37E-05,0,0.164618028,0.164671694,35867,BuptStEve,0,-0.904878387
10626,GongT,5.37E-05,0,0.164589976,0.164643642,11249,GongT,0,-0.905448018
13563,binwiederhier,5.37E-05,0,0.16457128,0.164624946,21106,binwiederhier,0,-0.905827663
15368,SegFault42,5.37E-05,0,0.164543244,0.16459691,20548,SegFault42,0,-0.90639697
15762,aboutaaron,5.37E-05,0,0.164512105,0.16456577,17933,aboutaaron,0,-0.907029306
16007,jsonkao,5.37E-05,0,0.164512105,0.16456577,18831,jsonkao,0,-0.907029306
122,karllhughes,5.37E-05,0,0.164484089,0.164537754,18731,karllhughes,0,-0.907598203
8471,rafaelvicio,5.37E-05,0,0.164459194,0.164512859,24348,rafaelvicio,0,-0.908103727
8472,leorenis,5.37E-05,0,0.164459194,0.164512859,12097,leorenis,0,-0.908103727
15966,pan-long,5.37E-05,0,0.164437417,0.164491082,17393,pan-long,0,-0.908545935
13039,fish-ball,5.37E-05,0,0.164415646,0.164469311,19875,fish-ball,0,-0.908988026
4354,Fanli2012,5.37E-05,0,0.164403208,0.164456873,28240,Fanli2012,0,-0.909240597
13890,Nava2,5.37E-05,0,0.164387663,0.164441328,13187,Nava2,0,-0.909556256
16729,nanaian,5.37E-05,0,0.164387663,0.164441328,21144,nanaian,0,-0.909556256
12725,haikyuu,5.37E-05,0,0.164375229,0.164428894,10817,haikyuu,0,-0.909808741
7775,amgdy,5.37E-05,0,0.164334832,0.164388497,4581,amgdy,0,-0.910629053
9099,ryanspletzer,5.37E-05,0,0.164334832,0.164388497,6004,ryanspletzer,0,-0.910629053
14639,Sanjeev-Agarwal,5.37E-05,0,0.164334832,0.164388497,33621,Sanjeev-Agarwal,0,-0.910629053
17764,JeffersonCN,5.37E-05,0,0.164334832,0.164388497,34921,JeffersonCN,0,-0.910629053
16502,coral,5.37E-05,0,0.164328619,0.164382284,23391,coral,0,-0.910755219
6173,Sandiagal,5.37E-05,0,0.164316194,0.164369859,2968,Sandiagal,1,-0.911007523
17227,QYQSDTC,5.37E-05,0,0.164316194,0.164369859,22857,QYQSDTC,1,-0.911007523
18525,ljeabmreosn,5.37E-05,0,0.164223067,0.164276732,5317,ljeabmreosn,0,-0.912898584
17740,Juliiii,0.000107331,7.40E-07,0.164117651,0.164225721,17998,Juliiii,0,-0.913934431
17514,batuhan,5.37E-05,0,0.164151741,0.164205406,23814,batuhan,0,-0.914346946
13551,Soulike,5.37E-05,0,0.164126947,0.164180612,12890,Soulike,0,-0.914850429
12522,evagle,5.37E-05,0,0.164120749,0.164174415,20067,evagle,1,-0.914976276
10461,sjy,5.37E-05,0,0.164114552,0.164168218,26125,sjy,0,-0.915102114
18201,gustavohenke,5.37E-05,0,0.164040225,0.16409389,30395,gustavohenke,0,-0.916611424
18284,hungtruong,5.37E-05,0,0.164034034,0.164087699,9118,hungtruong,0,-0.916737138
13798,ahnsv,5.37E-05,0,0.163904133,0.163957798,12929,ahnsv,0,-0.919374944
15828,rajephon,5.37E-05,0,0.163904133,0.163957798,27616,rajephon,0,-0.919374944
16008,hisasann,5.37E-05,0,0.163829996,0.163883662,18636,hisasann,0,-0.920880387
17688,davidfurlong,5.37E-05,0,0.163829996,0.163883662,14635,davidfurlong,0,-0.920880387
17912,SuryodayBasak,5.37E-05,0,0.163829996,0.163883662,10566,SuryodayBasak,1,-0.920880387
4615,kewang,5.37E-05,0,0.163823821,0.163877487,2036,kewang,0,-0.921005779
11228,efegurkan,5.37E-05,0,0.163823821,0.163877487,8481,efegurkan,0,-0.921005779
13674,entrptaher,5.37E-05,0,0.16381456,0.163868225,12635,entrptaher,0,-0.921193849
14637,jorgeucano,5.37E-05,0,0.16381456,0.163868225,14735,jorgeucano,0,-0.921193849
15727,JonatanSalas,5.37E-05,0,0.16381456,0.163868225,17814,JonatanSalas,0,-0.921193849
17753,cancerberoSgx,5.37E-05,0,0.16381456,0.163868225,22484,cancerberoSgx,0,-0.921193849
11428,danielbonifacio,5.37E-05,0,0.163796039,0.163849705,23134,danielbonifacio,0,-0.921569926
12820,danedavid,5.37E-05,0,0.16373742,0.163791085,30987,danedavid,1,-0.922760276
